"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[0-1]","Share of Workers",0.0602570351988129
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[1-2]","Share of Workers",0.0630897108752867
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[2-3]","Share of Workers",0.0934102949361989
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[3-4]","Share of Workers",0.083283144115901
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[4-5]","Share of Workers",0.0607017998826607
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[5-6]","Share of Workers",0.0723214727969177
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[6-7]","Share of Workers",0.0360779124679502
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[7-8]","Share of Workers",0.0458303406425383
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[8-9]","Share of Workers",0.0362652199523655
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[9-10]","Share of Workers",0.0469490602089845
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[10-11]","Share of Workers",0.0368691634528296
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[11-12]","Share of Workers",0.0451307315083323
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[12-13]","Share of Workers",0.0319449628518401
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[13-14]","Share of Workers",0.0304606891163309
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[14-15]","Share of Workers",0.020940255472614
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[15-16]","Share of Workers",0.00848703772420114
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[16-17]","Share of Workers",0.0114364261042641
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[17-18]","Share of Workers",0.0162383194528382
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[18-19]","Share of Workers",0.0184915522642435
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[19-20]","Share of Workers",0.0169060703511132
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[20-21]","Share of Workers",0.0088023738514922
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[21-22]","Share of Workers",0.0214455882911517
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[22-23]","Share of Workers",0.00746007582149006
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[23-24]","Share of Workers",0.00572395249681028
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[24-25]","Share of Workers",0.00381727291827946
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[25-26]","Share of Workers",0.000839353145746536
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[26-27]","Share of Workers",0.0110472110891604
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[27-28]","Share of Workers",0.00414955354380762
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[28-29]","Share of Workers",0.00319368662113556
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[29-30]","Share of Workers",0.011149335434448
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[30-31]","Share of Workers",0.00728573009160714
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[31-32]","Share of Workers",0.006233639193666
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[32-33]","Share of Workers",0.0074898682375034
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[33-34]","Share of Workers",0.000396876890288841
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[34-35]","Share of Workers",0.00160308380954028
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[35-36]","Share of Workers",0.000973753045427635
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[36-37]","Share of Workers",0.00704091596798952
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[37-38]","Share of Workers",0.012988637456477
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[38-39]","Share of Workers",0.00150822638039205
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[39-40]","Share of Workers",0.00506149309031118
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[41-42]","Share of Workers",0.00194391972241008
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[42-43]","Share of Workers",0.00944966978075001
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[43-44]","Share of Workers",0.00165642572375751
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[45-46]","Share of Workers",0.00703960677388768
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[47-48]","Share of Workers",0.00151976666176907
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[48-49]","Share of Workers",0.00209140057993472
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[51-52]","Share of Workers",0.00477071740076631
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[52-53]","Share of Workers",0.0013134624366533
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[53-54]","Share of Workers",0.000919345683236645
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[54-55]","Share of Workers",0.000499775542593803
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[55-56]","Share of Workers",0.000226055761355203
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[59-60]","Share of Workers",0.00109071812389055
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[61-62]","Share of Workers",0.00111774367700988
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[62-63]","Share of Workers",0.00049815465607549
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[73-74]","Share of Workers",0.000582045397429472
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[74-75]","Share of Workers",0.000578840741977779
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","Part-time worker","Distance Bin (miles)","[87-88]","Share of Workers",0.00140052458355412
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[0-1]","Share of Workers",0.125966835840806
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[1-2]","Share of Workers",0.149123064648066
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[2-3]","Share of Workers",0.0612158086141964
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[3-4]","Share of Workers",0.155825267116401
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[4-5]","Share of Workers",0.0169156837186241
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[5-6]","Share of Workers",0.0442028143634567
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[6-7]","Share of Workers",0.0327528901905037
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[7-8]","Share of Workers",0.0815151368129734
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[8-9]","Share of Workers",0.00448006155896418
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[9-10]","Share of Workers",0.0305556678739477
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[10-11]","Share of Workers",0.102643518879906
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[11-12]","Share of Workers",0.0152747494270722
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[12-13]","Share of Workers",0.0287985196492111
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[13-14]","Share of Workers",0.00919115054044786
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[14-15]","Share of Workers",0.0168378521452088
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[15-16]","Share of Workers",0.00301313139211466
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[18-19]","Share of Workers",0.0134761370662585
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[19-20]","Share of Workers",0.0168641992692607
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[20-21]","Share of Workers",0.00764331807612546
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[21-22]","Share of Workers",0.00208405799090012
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[23-24]","Share of Workers",0.00259703060235174
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[25-26]","Share of Workers",0.00257196747492351
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[26-27]","Share of Workers",0.00498014666911273
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[27-28]","Share of Workers",0.000959842106942265
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[29-30]","Share of Workers",0.00708420042307363
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[30-31]","Share of Workers",0.0016292044723413
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[31-32]","Share of Workers",0.00343133975802287
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[33-34]","Share of Workers",0.00324207040854369
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[34-35]","Share of Workers",0.00278046592640921
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[36-37]","Share of Workers",0.0407937996387241
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[40-41]","Share of Workers",0.00077579785679499
"CHTS","Share of commute length by person type and distance bin (exclude intrazonal)","Person Type","University student","Distance Bin (miles)","[52-53]","Share of Workers",0.0107742694883155
