MAZ,add_univ_0005,add_mil_0005,add_othnon_0005,add_univ_0510,add_mil_0510,add_othnon_0510,add_univ_1015,add_mil_1015,add_othnon_1015,notes
515877,0,0,0,0,0,0,0,0,0,
515881,0,0,0,0,0,0,0,0,0,
515888,0,0,0,0,0,0,0,0,0,
515889,0,0,0,0,0,0,0,0,0,
515890,0,0,0,0,0,0,0,0,0,
515905,0,0,0,0,0,0,0,0,0,
515906,0,0,0,0,0,0,0,0,0,
515920,0,0,0,0,0,0,0,0,0,
515921,0,0,0,0,0,0,0,0,0,
515922,0,0,0,0,0,0,0,0,0,
515923,0,0,0,0,0,0,0,0,0,
515924,0,0,0,0,0,0,0,0,0,
515931,0,0,0,0,0,0,0,0,0,
515943,0,0,0,0,0,0,0,0,0,
515949,0,0,0,0,0,0,0,0,0,
515955,0,0,0,0,0,0,0,0,0,
515957,0,0,0,0,0,0,0,0,0,
515958,0,0,0,0,0,0,0,0,0,
515966,0,0,0,0,0,0,0,0,0,
515968,0,0,0,0,0,0,0,0,0,
515969,0,0,0,0,0,0,0,0,0,
515997,0,0,0,0,0,0,0,0,0,
515998,0,0,0,0,0,0,0,0,0,
516003,0,0,0,0,0,0,0,0,0,
516004,0,0,0,0,0,0,0,0,0,
516005,0,0,0,0,0,0,0,0,0,
516006,0,0,0,0,0,0,0,0,0,
516009,0,0,0,0,0,0,0,0,0,
516021,0,0,0,0,0,0,0,0,0,
516024,0,0,0,0,0,0,0,0,0,
516026,0,0,0,0,0,0,0,0,0,
516027,0,0,0,0,0,0,0,0,0,
516028,0,0,0,0,0,0,0,0,0,
516029,0,0,0,0,0,0,0,0,0,
516030,0,0,0,0,0,0,0,0,0,
516031,0,0,0,0,0,0,0,0,0,
516034,0,0,0,0,0,0,0,0,0,
516035,0,0,0,0,0,0,0,0,0,
516041,0,0,0,0,0,0,0,0,0,
516047,0,0,0,0,0,0,0,0,0,
516048,0,0,0,0,0,0,0,0,0,
516049,0,0,0,0,0,0,0,0,0,
516059,0,0,0,0,0,0,0,0,0,
516063,0,0,0,0,0,0,0,0,0,
516079,0,0,0,0,0,0,0,0,0,
516082,0,0,0,0,0,0,0,0,0,
516084,0,0,0,0,0,0,0,0,0,
516091,0,0,0,0,0,0,0,0,0,
516095,0,0,0,0,0,0,0,0,0,
516097,0,0,0,0,0,0,0,0,0,
516099,0,0,0,0,0,0,0,0,0,
516100,0,0,0,0,0,0,0,0,0,
516101,0,0,0,0,0,0,0,0,0,
516102,0,0,0,0,0,0,0,0,0,
516104,0,0,0,0,0,0,0,0,0,
516109,0,0,0,0,0,0,0,0,0,
516111,0,0,0,0,0,0,0,0,0,
516112,0,0,0,0,0,0,0,0,0,
516114,0,0,0,0,0,0,0,0,0,
516117,0,0,0,0,0,0,0,0,0,
516118,0,0,0,0,0,0,0,0,0,
516119,0,0,0,0,0,0,0,0,0,
516120,0,0,0,0,0,0,0,0,0,
516126,0,0,0,0,0,0,0,0,0,
516129,0,0,0,0,0,0,0,0,0,
516130,0,0,0,0,0,0,0,0,0,
516131,0,0,0,0,0,0,0,0,0,
516132,0,0,0,0,0,0,0,0,0,
516133,0,0,0,0,0,0,0,0,0,
516135,0,0,0,0,0,0,0,0,0,
516136,0,0,0,0,0,0,0,0,0,
516138,0,0,0,0,0,0,0,0,0,
516140,0,0,0,0,0,0,0,0,0,
516144,0,0,0,0,0,0,0,0,0,
516145,0,0,0,0,0,0,0,0,0,
516150,0,0,0,0,0,0,0,0,0,
516152,0,0,0,0,0,0,0,0,0,
516159,0,0,0,0,0,0,0,0,0,
516162,0,0,0,0,0,0,0,0,0,
516164,0,0,0,0,0,0,0,0,0,
516165,0,0,0,0,0,0,0,0,0,
516168,0,0,0,0,0,0,0,0,0,
516171,0,0,0,0,0,0,0,0,0,
516172,0,0,0,0,0,0,0,0,0,
516178,0,0,0,0,0,0,0,0,0,
516182,0,0,0,0,0,0,0,0,0,
516183,0,0,0,0,0,0,0,0,0,
516184,0,0,0,0,0,0,0,0,0,
516185,0,0,0,0,0,0,0,0,0,
516190,0,0,0,0,0,0,0,0,0,
516196,0,0,0,0,0,0,0,0,0,
516207,0,0,0,0,0,0,0,0,0,
516211,0,0,0,0,0,0,0,0,0,
516212,0,0,0,0,0,0,0,0,0,
516213,0,0,0,0,0,0,0,0,0,
516214,0,0,0,0,0,0,0,0,0,
516215,0,0,0,0,0,0,0,0,0,
516216,0,0,0,0,0,0,0,0,0,
516221,0,0,0,0,0,0,0,0,0,
516222,0,0,0,0,0,0,0,0,0,
516223,0,0,0,0,0,0,0,0,0,
516229,0,0,0,0,0,0,0,0,0,
516231,0,0,0,0,0,0,0,0,0,
516239,0,0,0,0,0,0,0,0,0,
516242,0,0,0,0,0,0,0,0,0,
516243,0,0,0,0,0,0,0,0,0,
516250,0,0,0,0,0,0,0,0,0,
516253,0,0,0,0,0,0,0,0,0,
516254,0,0,0,0,0,0,0,0,0,
516267,0,0,0,0,0,0,0,0,0,
516269,0,0,0,0,0,0,0,0,0,
516270,0,0,0,0,0,0,0,0,0,
516273,0,0,0,0,0,0,0,0,0,
516275,0,0,0,0,0,0,0,0,0,
516278,0,0,0,0,0,0,0,0,0,
516290,0,0,0,0,0,0,0,0,0,
516298,0,0,0,0,0,0,0,0,0,
516300,0,0,0,0,0,0,0,0,0,
516301,0,0,0,0,0,0,0,0,0,
516302,0,0,0,0,0,0,0,0,0,
516303,0,0,0,0,0,0,0,0,0,
516307,0,0,0,0,0,0,0,0,0,
516308,0,0,0,0,0,0,0,0,0,
516309,0,0,0,0,0,0,0,0,0,
516321,0,0,0,0,0,0,0,0,0,
516329,0,0,0,0,0,0,0,0,0,
516330,0,0,0,0,0,0,0,0,0,
516334,0,0,0,0,0,0,0,0,0,
516339,0,0,0,0,0,0,0,0,0,
516346,0,0,0,0,0,0,0,0,0,
516361,0,0,0,0,0,0,0,0,0,
516365,0,0,0,0,0,0,0,0,0,
516366,0,0,0,0,0,0,0,0,0,
516369,0,0,0,0,0,0,0,0,0,
516371,0,0,0,0,0,0,0,0,0,
516372,0,0,0,0,0,0,0,0,0,
516375,0,0,0,0,0,0,0,0,0,
516378,0,0,0,0,0,0,0,0,0,
516383,0,0,0,0,0,0,0,0,0,
516384,0,0,0,0,0,0,0,0,0,
516385,0,0,0,0,0,0,0,0,0,
516386,0,0,0,0,0,0,0,0,0,
516392,0,0,0,0,0,0,0,0,0,
516393,0,0,0,0,0,0,0,0,0,
516394,0,0,0,0,0,0,0,0,0,
516395,0,0,0,0,0,0,0,0,0,
516397,0,0,0,0,0,0,0,0,0,
516398,0,0,0,0,0,0,0,0,0,
516400,0,0,0,0,0,0,0,0,0,
516403,0,0,0,0,0,0,0,0,0,
516405,0,0,0,0,0,0,0,0,0,
516406,0,0,0,0,0,0,0,0,0,
516407,0,0,0,0,0,0,0,0,0,
516413,0,0,0,0,0,0,0,0,0,
516414,0,0,0,0,0,0,0,0,0,
516416,0,0,0,0,0,0,0,0,0,
516417,0,0,0,0,0,0,0,0,0,
516422,0,0,0,0,0,0,0,0,0,
516425,0,0,0,0,0,0,0,0,0,
516427,0,0,0,0,0,0,0,0,0,
516443,0,0,0,0,0,0,0,0,0,
516444,0,0,0,0,0,0,0,0,0,
516446,0,0,0,0,0,0,0,0,0,
516447,0,0,0,0,0,0,0,0,0,
516448,0,0,0,0,0,0,0,0,0,
516457,0,0,0,0,0,0,0,0,0,
516462,0,0,0,0,0,0,0,0,0,
516472,0,0,0,0,0,0,0,0,0,
516473,0,0,0,0,0,0,0,0,0,
516474,0,0,0,0,0,0,0,0,0,
516477,0,0,0,0,0,0,0,0,0,
516478,0,0,0,0,0,0,0,0,0,
516482,0,0,0,0,0,0,0,0,0,
516483,0,0,0,0,0,0,0,0,0,
516486,0,0,0,0,0,0,0,0,0,
516487,0,0,0,0,0,0,0,0,0,
516488,0,0,0,0,0,0,0,0,0,
516490,0,0,0,0,0,0,0,0,0,
516507,0,0,0,0,0,0,0,0,0,
516511,0,0,0,0,0,0,0,0,0,
516513,0,0,0,0,0,0,0,0,0,
516518,0,0,0,0,0,0,0,0,0,
516520,0,0,0,0,0,0,0,0,0,
516525,0,0,0,0,0,0,0,0,0,
516534,0,0,0,0,0,0,0,0,0,
516535,0,0,0,0,0,0,0,0,0,
516540,0,0,0,0,0,0,0,0,0,
516551,0,0,0,0,0,0,0,0,0,
516562,0,0,0,0,0,0,0,0,0,
516568,0,0,0,0,0,0,0,0,0,
516570,0,0,0,0,0,0,0,0,0,
516572,0,0,0,0,0,0,0,0,0,
516575,0,0,0,0,0,0,0,0,0,
516579,0,0,0,0,0,0,0,0,0,
516580,0,0,0,0,0,0,0,0,0,
516581,0,0,0,0,0,0,0,0,0,
516585,0,0,0,0,0,0,0,0,0,
516589,0,0,0,0,0,0,0,0,0,
516591,0,0,0,0,0,0,0,0,0,
516596,0,0,0,0,0,0,0,0,0,
516601,0,0,0,0,0,0,0,0,0,
516605,0,0,0,0,0,0,0,0,0,
516607,0,0,0,0,0,0,0,0,0,
516621,0,0,0,0,0,0,0,0,0,
516629,0,0,0,0,0,0,0,0,0,
516630,0,0,0,0,0,0,0,0,0,
516632,0,0,0,0,0,0,0,0,0,
516640,0,0,0,0,0,0,0,0,0,
516648,0,0,0,0,0,0,0,0,0,
516654,0,0,0,0,0,0,0,0,0,
516659,0,0,0,0,0,0,0,0,0,
516667,0,0,0,0,0,0,0,0,0,
516670,0,0,0,0,0,0,0,0,0,
516671,0,0,0,0,0,0,0,0,0,
516676,0,0,0,0,0,0,0,0,0,
516682,0,0,0,0,0,0,0,0,0,
516684,0,0,0,0,0,0,0,0,0,
516689,0,0,0,0,0,0,0,0,0,
516703,0,0,0,0,0,0,0,0,0,
516705,0,0,0,0,0,0,0,0,0,
516707,0,0,0,0,0,0,0,0,0,
516720,0,0,0,0,0,0,0,0,0,
516722,0,0,0,0,0,0,0,0,0,
516723,0,0,0,0,0,0,0,0,0,
516724,0,0,0,0,0,0,0,0,0,
516725,0,0,0,0,0,0,0,0,0,
516742,0,0,0,0,0,0,0,0,0,
516743,0,0,0,0,0,0,0,0,0,
516746,0,0,0,0,0,0,0,0,0,
516758,0,0,0,0,0,0,0,0,0,
516759,0,0,0,0,0,0,0,0,0,
516762,0,0,0,0,0,0,0,0,0,
516772,0,0,0,0,0,0,0,0,0,
516777,0,0,0,0,0,0,0,0,0,
516781,0,0,0,0,0,0,0,0,0,
516790,0,0,0,0,0,0,0,0,0,
516795,0,0,0,0,0,0,0,0,0,
516796,0,0,0,0,0,0,0,0,0,
516806,0,0,0,0,0,0,0,0,0,
516815,0,0,0,0,0,0,0,0,0,
516821,0,0,0,0,0,0,0,0,0,
516822,0,0,0,0,0,0,0,0,0,
516828,0,0,0,0,0,0,0,0,0,
516831,0,0,0,0,0,0,0,0,0,
516833,0,0,0,0,0,0,0,0,0,
516836,0,0,0,0,0,0,0,0,0,
516837,0,0,0,0,0,0,0,0,0,
516838,0,0,0,0,0,0,0,0,0,
516845,0,0,0,0,0,0,0,0,0,
516846,0,0,0,0,0,0,0,0,0,
516848,0,0,0,0,0,0,0,0,0,
516851,0,0,0,0,0,0,0,0,0,
516853,0,0,0,0,0,0,0,0,0,
516859,0,0,0,0,0,0,0,0,0,
516863,0,0,0,0,0,0,0,0,0,
516864,0,0,0,0,0,0,0,0,0,
516869,0,0,0,0,0,0,0,0,0,
516873,0,0,0,0,0,0,0,0,0,
516874,0,0,0,0,0,0,0,0,0,
516877,0,0,0,0,0,0,0,0,0,
516880,0,0,0,0,0,0,0,0,0,
516881,0,0,0,0,0,0,0,0,0,
516883,0,0,0,0,0,0,0,0,0,
516888,0,0,0,0,0,0,0,0,0,
516893,0,0,0,0,0,0,0,0,0,
516894,0,0,0,0,0,0,0,0,0,
516902,0,0,0,0,0,0,0,0,0,
516910,0,0,0,0,0,0,0,0,0,
516912,0,0,0,0,0,0,0,0,0,
516916,0,0,0,0,0,0,0,0,0,
516919,0,0,0,0,0,0,0,0,0,
516923,0,0,0,0,0,0,0,0,0,
516924,0,0,0,0,0,0,0,0,0,
516926,0,0,0,0,0,0,0,0,0,
516930,0,0,0,0,0,0,0,0,0,
516937,0,0,0,0,0,0,0,0,0,
516939,0,0,0,0,0,0,0,0,0,
516941,0,0,0,0,0,0,0,0,0,
516947,0,0,0,0,0,0,0,0,0,
516950,0,0,0,0,0,0,0,0,0,
516952,0,0,0,0,0,0,0,0,0,
516957,0,0,0,0,0,0,0,0,0,
516960,0,0,0,0,0,0,0,0,0,
516965,0,0,0,0,0,0,0,0,0,
516968,0,0,0,0,0,0,0,0,0,
516970,0,0,0,0,0,0,0,0,0,
516972,0,0,0,0,0,0,0,0,0,
516978,0,0,0,0,0,0,0,0,0,
516979,0,0,0,0,0,0,0,0,0,
516990,0,0,0,0,0,0,0,0,0,
516991,0,0,0,0,0,0,0,0,0,
516992,0,0,0,0,0,0,0,0,0,
516993,0,0,0,0,0,0,0,0,0,
516994,0,0,0,0,0,0,0,0,0,
516995,0,0,0,0,0,0,0,0,0,
516996,0,0,0,0,0,0,0,0,0,
517003,0,0,0,0,0,0,0,0,0,
517009,0,0,0,0,0,0,0,0,0,
517031,0,0,0,0,0,0,0,0,0,
517033,0,0,0,0,0,0,0,0,0,
517037,0,0,0,0,0,0,0,0,0,
517044,0,0,0,0,0,0,0,0,0,
517049,0,0,0,0,0,0,0,0,0,
517058,0,0,0,0,0,0,0,0,0,
517061,0,0,0,0,0,0,0,0,0,
517063,0,0,0,0,0,0,0,0,0,
517077,0,0,0,0,0,0,0,0,0,
517078,0,0,0,0,0,0,0,0,0,
517089,0,0,0,0,0,0,0,0,0,
517091,0,0,0,0,0,0,0,0,0,
517093,0,0,0,0,0,0,0,0,0,
517094,0,0,0,0,0,0,0,0,0,
517095,0,0,0,0,0,0,0,0,0,
517100,0,0,0,0,0,0,0,0,0,
517107,0,0,0,0,0,0,0,0,0,
517109,0,0,0,0,0,0,0,0,0,
517113,0,0,0,0,0,0,0,0,0,
517114,0,0,0,0,0,0,0,0,0,
517119,0,0,0,0,0,0,0,0,0,
517127,0,0,0,0,0,0,0,0,0,
517132,0,0,0,0,0,0,0,0,0,
517145,0,0,0,0,0,0,0,0,0,
517146,0,0,0,0,0,0,0,0,0,
517149,0,0,0,0,0,0,0,0,0,
517154,0,0,0,0,0,0,0,0,0,
517159,0,0,0,0,0,0,0,0,0,
517160,0,0,0,0,0,0,0,0,0,
517161,0,0,0,0,0,0,0,0,0,
517163,0,0,0,0,0,0,0,0,0,
517171,0,0,0,0,0,0,0,0,0,
517173,0,0,0,0,0,0,0,0,0,
517179,0,0,0,0,0,0,0,0,0,
517187,0,0,0,0,0,0,0,0,0,
517192,0,0,0,0,0,0,0,0,0,
517209,0,0,0,0,0,0,0,0,0,
517215,0,0,0,0,0,0,0,0,0,
517216,0,0,0,0,0,0,0,0,0,
517221,0,0,0,0,0,0,0,0,0,
517226,0,0,0,0,0,0,0,0,0,
517247,0,0,0,0,0,0,0,0,0,
517249,0,0,0,0,0,0,0,0,0,
517254,0,0,0,0,0,0,0,0,0,
517255,0,0,0,0,0,0,0,0,0,
517282,0,0,0,0,0,0,0,0,0,
517295,0,0,0,0,0,0,0,0,0,
517296,0,0,0,0,0,0,0,0,0,
517315,0,0,0,0,0,0,0,0,0,
517318,0,0,0,0,0,0,0,0,0,
517327,0,0,0,0,0,0,0,0,0,
517328,0,0,0,0,0,0,0,0,0,
517332,0,0,0,0,0,0,0,0,0,
517334,0,0,0,0,0,0,0,0,0,
517336,0,0,0,0,0,0,0,0,0,
517337,0,0,0,0,0,0,0,0,0,
517354,0,0,0,0,0,0,0,0,0,
517366,0,0,0,0,0,0,0,0,0,
517367,0,0,0,0,0,0,0,0,0,
517368,0,0,0,0,0,0,0,0,0,
517373,0,0,0,0,0,0,0,0,0,
517374,0,0,0,0,0,0,0,0,0,
517385,0,0,0,0,0,0,0,0,0,
517390,0,0,0,0,0,0,0,0,0,
517394,0,0,0,0,0,0,0,0,0,
517397,0,0,0,0,0,0,0,0,0,
517401,0,0,0,0,0,0,0,0,0,
517405,0,0,0,0,0,0,0,0,0,
517412,0,0,0,0,0,0,0,0,0,
517415,0,0,0,0,0,0,0,0,0,
517417,0,0,0,0,0,0,0,0,0,
517421,0,0,0,0,0,0,0,0,0,
517428,0,0,0,0,0,0,0,0,0,
517430,0,0,0,0,0,0,0,0,0,
517432,0,0,0,0,0,0,0,0,0,
517436,0,0,0,0,0,0,0,0,0,
517449,0,0,0,0,0,0,0,0,0,
517459,0,0,0,0,0,0,0,0,0,
517469,0,0,0,0,0,0,0,0,0,
517470,0,0,0,0,0,0,0,0,0,
517472,0,0,0,0,0,0,0,0,0,
517475,0,0,0,0,0,0,0,0,0,
517487,0,0,0,0,0,0,0,0,0,
517494,0,0,0,0,0,0,0,0,0,
517496,0,0,0,0,0,0,0,0,0,
517498,0,0,0,0,0,0,0,0,0,
517512,0,0,0,0,0,0,0,0,0,
517519,0,0,0,0,0,0,0,0,0,
517527,0,0,0,0,0,0,0,0,0,
517538,0,0,0,0,0,0,0,0,0,
517544,0,0,0,0,0,0,0,0,0,
517560,0,0,0,0,0,0,0,0,0,
517561,0,0,0,0,0,0,0,0,0,
517568,0,0,0,0,0,0,0,0,0,
517577,0,0,0,0,0,0,0,0,0,
517579,0,0,0,0,0,0,0,0,0,
517582,0,0,0,0,0,0,0,0,0,
517586,0,0,0,0,0,0,0,0,0,
517588,0,0,0,0,0,0,0,0,0,
517589,0,0,0,0,0,0,0,0,0,
517595,0,0,0,0,0,0,0,0,0,
517597,0,0,0,0,0,0,0,0,0,
517602,0,0,0,0,0,0,0,0,0,
517603,0,0,0,0,0,0,0,0,0,
517617,0,0,0,0,0,0,0,0,0,
517619,0,0,0,0,0,0,0,0,0,
517620,0,0,0,0,0,0,0,0,0,
517621,0,0,0,0,0,0,0,0,0,
517623,0,0,0,0,0,0,0,0,0,
517631,0,0,0,0,0,0,0,0,0,
517632,0,0,0,0,0,0,0,0,0,
517634,0,0,0,0,0,0,0,0,0,
517640,0,0,0,0,0,0,0,0,0,
517643,0,0,0,0,0,0,0,0,0,
517649,0,0,0,0,0,0,0,0,0,
517650,0,0,0,0,0,0,0,0,0,
517653,0,0,0,0,0,0,0,0,0,
517655,0,0,0,0,0,0,0,0,0,
517659,0,0,0,0,0,0,0,0,0,
517663,0,0,0,0,0,0,0,0,0,
517665,0,0,0,0,0,0,0,0,0,
517667,0,0,0,0,0,0,0,0,0,
517669,0,0,0,0,0,0,0,0,0,
517672,0,0,0,0,0,0,0,0,0,
517673,0,0,0,0,0,0,0,0,0,
517675,0,0,0,0,0,0,0,0,0,
517677,0,0,0,0,0,0,0,0,0,
517678,0,0,0,0,0,0,0,0,0,
517680,0,0,0,0,0,0,0,0,0,
517686,0,0,0,0,0,0,0,0,0,
517697,0,0,0,0,0,0,0,0,0,
517724,0,0,0,0,0,0,0,0,0,
517725,0,0,0,0,0,0,0,0,0,
517728,0,0,0,0,0,0,0,0,0,
517731,0,0,0,0,0,0,0,0,0,
517739,0,0,0,0,0,0,0,0,0,
517744,0,0,0,0,0,0,0,0,0,
517754,0,0,0,0,0,0,0,0,0,
517770,0,0,0,0,0,0,0,0,0,
517778,0,0,0,0,0,0,0,0,0,
517779,0,0,0,0,0,0,0,0,0,
517783,0,0,0,0,0,0,0,0,0,
517785,0,0,0,0,0,0,0,0,0,
517787,0,0,0,0,0,0,0,0,0,
517790,0,0,0,0,0,0,0,0,0,
517792,0,0,0,0,0,0,0,0,0,
517798,0,0,0,0,0,0,0,0,0,
517799,0,0,0,0,0,0,0,0,0,
517800,0,0,0,0,0,0,0,0,0,
517807,0,0,0,0,0,0,0,0,0,
517809,0,0,0,0,0,0,0,0,0,
517810,0,0,0,0,0,0,0,0,0,
517812,0,0,0,0,0,0,0,0,0,
517820,0,0,0,0,0,0,0,0,0,
517824,0,0,0,0,0,0,0,0,0,
517825,0,0,0,0,0,0,0,0,0,
517834,0,0,0,0,0,0,0,0,0,
517846,0,0,0,0,0,0,0,0,0,
517854,0,0,0,0,0,0,0,0,0,
517858,0,0,0,0,0,0,0,0,0,
517865,0,0,0,0,0,0,0,0,0,
517875,0,0,0,0,0,0,0,0,0,
517876,0,0,0,0,0,0,0,0,0,
517880,0,0,0,0,0,0,0,0,0,
517882,0,0,0,0,0,0,0,0,0,
517883,0,0,0,0,0,0,0,0,0,
517902,0,0,0,0,0,0,0,0,0,
517905,0,0,0,0,0,0,0,0,0,
517906,0,0,0,0,0,0,0,0,0,
517908,0,0,0,0,0,0,0,0,0,
517909,0,0,0,0,0,0,0,0,0,
517910,0,0,0,0,0,0,0,0,0,
517912,0,0,0,0,0,0,0,0,0,
517913,0,0,0,0,0,0,0,0,0,
517921,0,0,0,0,0,0,0,0,0,
517923,0,0,0,0,0,0,0,0,0,
517927,0,0,0,0,0,0,0,0,0,
517936,0,0,0,0,0,0,0,0,0,
517942,0,0,0,0,0,0,0,0,0,
517943,0,0,0,0,0,0,0,0,0,
517957,0,0,0,0,0,0,0,0,0,
517959,0,0,0,0,0,0,0,0,0,
517962,0,0,0,0,0,0,0,0,0,
517992,0,0,0,0,0,0,0,0,0,
517994,0,0,0,0,0,0,0,0,0,
517995,0,0,0,0,0,0,0,0,0,
517997,0,0,0,0,0,0,0,0,0,
517999,0,0,0,0,0,0,0,0,0,
518002,0,0,0,0,0,0,0,0,0,
518003,0,0,0,0,0,0,0,0,0,
518004,0,0,0,0,0,0,0,0,0,
518005,0,0,0,0,0,0,0,0,0,
518009,0,0,0,0,0,0,0,0,0,
518010,0,0,0,0,0,0,0,0,0,
518014,0,0,0,0,0,0,0,0,0,
518030,0,0,0,0,0,0,0,0,0,
518034,0,0,0,0,0,0,0,0,0,
518047,0,0,0,0,0,0,0,0,0,
518050,0,0,0,0,0,0,0,0,0,
518051,0,0,0,0,0,0,0,0,0,
518062,0,0,0,0,0,0,0,0,0,
518063,0,0,0,0,0,0,0,0,0,
518066,0,0,0,0,0,0,0,0,0,
518070,0,0,0,0,0,0,0,0,0,
518072,0,0,0,0,0,0,0,0,0,
518073,0,0,0,0,0,0,0,0,0,
518074,0,0,0,0,0,0,0,0,0,
518079,0,0,0,0,0,0,0,0,0,
518083,0,0,0,0,0,0,0,0,0,
518099,0,0,0,0,0,0,0,0,0,
518103,0,0,0,0,0,0,0,0,0,
518110,0,0,0,0,0,0,0,0,0,
518113,0,0,0,0,0,0,0,0,0,
518115,0,0,0,0,0,0,0,0,0,
518122,0,0,0,0,0,0,0,0,0,
518133,0,0,0,0,0,0,0,0,0,
518139,0,0,0,0,0,0,0,0,0,
518154,0,0,0,0,0,0,0,0,0,
518155,0,0,0,0,0,0,0,0,0,
518156,0,0,0,0,0,0,0,0,0,
518157,0,0,0,0,0,0,0,0,0,
518158,0,0,0,0,0,0,0,0,0,
518159,0,0,0,0,0,0,0,0,0,
518163,0,0,0,0,0,0,0,0,0,
518165,0,0,0,0,0,0,0,0,0,
518167,0,0,0,0,0,0,0,0,0,
518168,0,0,0,0,0,0,0,0,0,
518172,0,0,0,0,0,0,0,0,0,
518173,0,0,0,0,0,0,0,0,0,
518180,0,0,0,0,0,0,0,0,0,
518184,0,0,0,0,0,0,0,0,0,
518187,0,0,0,0,0,0,0,0,0,
518188,0,0,0,0,0,0,0,0,0,
518192,0,0,0,0,0,0,0,0,0,
518194,0,0,0,0,0,0,0,0,0,
518199,0,0,0,0,0,0,0,0,0,
518221,0,0,0,0,0,0,0,0,0,
518228,0,0,0,0,0,0,0,0,0,
518231,0,0,0,0,0,0,0,0,0,
518235,0,0,0,0,0,0,0,0,0,
518246,0,0,0,0,0,0,0,0,0,
518249,0,0,0,0,0,0,0,0,0,
518250,0,0,0,0,0,0,0,0,0,
518254,0,0,0,0,0,0,0,0,0,
518256,0,0,0,0,0,0,0,0,0,
518258,0,0,0,0,0,0,0,0,0,
518268,0,0,0,0,0,0,0,0,0,
518269,0,0,0,0,0,0,0,0,0,
518287,0,0,0,0,0,0,0,0,0,
518289,0,0,0,0,0,0,0,0,0,
518290,0,0,0,0,0,0,0,0,0,
518296,0,0,0,0,0,0,0,0,0,
518297,0,0,0,0,0,0,0,0,0,
518298,0,0,0,0,0,0,0,0,0,
518299,0,0,0,0,0,0,0,0,0,
518300,0,0,0,0,0,0,0,0,0,
518301,0,0,0,0,0,0,0,0,0,
518305,0,0,0,0,0,0,0,0,0,
518307,0,0,0,0,0,0,0,0,0,
518314,0,0,0,0,0,0,0,0,0,
518315,0,0,0,0,0,0,0,0,0,
518319,0,0,0,0,0,0,0,0,0,
518321,0,0,0,0,0,0,0,0,0,
518322,0,0,0,0,0,0,0,0,0,
518327,0,0,0,0,0,0,0,0,0,
518328,0,0,0,0,0,0,0,0,0,
518338,0,0,0,0,0,0,0,0,0,
518341,0,0,0,0,0,0,0,0,0,
518346,0,0,0,0,0,0,0,0,0,
518349,0,0,0,0,0,0,0,0,0,
518351,0,0,0,0,0,0,0,0,0,
518367,0,0,0,0,0,0,0,0,0,
518372,0,0,0,0,0,0,0,0,0,
518378,0,0,0,0,0,0,0,0,0,
518389,0,0,0,0,0,0,0,0,0,
518391,0,0,0,0,0,0,0,0,0,
518402,0,0,0,0,0,0,0,0,0,
518403,0,0,0,0,0,0,0,0,0,
518405,0,0,0,0,0,0,0,0,0,
518406,0,0,0,0,0,0,0,0,0,
518408,0,0,0,0,0,0,0,0,0,
518410,0,0,0,0,0,0,0,0,0,
518412,0,0,0,0,0,0,0,0,0,
518423,0,0,0,0,0,0,0,0,0,
518424,0,0,0,0,0,0,0,0,0,
518426,0,0,0,0,0,0,0,0,0,
518449,0,0,0,0,0,0,0,0,0,
518452,0,0,0,0,0,0,0,0,0,
518453,0,0,0,0,0,0,0,0,0,
518458,0,0,0,0,0,0,0,0,0,
518459,0,0,0,0,0,0,0,0,0,
518470,0,0,0,0,0,0,0,0,0,
518471,0,0,0,0,0,0,0,0,0,
518481,0,0,0,0,0,0,0,0,0,
518485,0,0,0,0,0,0,0,0,0,
518488,0,0,0,0,0,0,0,0,0,
518490,0,0,0,0,0,0,0,0,0,
518491,0,0,0,0,0,0,0,0,0,
518499,0,0,0,0,0,0,0,0,0,
518501,0,0,0,0,0,0,0,0,0,
518503,0,0,0,0,0,0,0,0,0,
518511,0,0,0,0,0,0,0,0,0,
518512,0,0,0,0,0,0,0,0,0,
518520,0,0,0,0,0,0,0,0,0,
518528,0,0,0,0,0,0,0,0,0,
518531,0,0,0,0,0,0,0,0,0,
518534,0,0,0,0,0,0,0,0,0,
518537,0,0,0,0,0,0,0,0,0,
518538,0,0,0,0,0,0,0,0,0,
518554,0,0,0,0,0,0,0,0,0,
518555,0,0,0,0,0,0,0,0,0,
518563,0,0,0,0,0,0,0,0,0,
518565,0,0,0,0,0,0,0,0,0,
518567,0,0,0,0,0,0,0,0,0,
518568,0,0,0,0,0,0,0,0,0,
518571,0,0,0,0,0,0,0,0,0,
518574,0,0,0,0,0,0,0,0,0,
518575,0,0,0,0,0,0,0,0,0,
518576,0,0,0,0,0,0,0,0,0,
518577,0,0,0,0,0,0,0,0,0,
518579,0,0,0,0,0,0,0,0,0,
518582,0,0,0,0,0,0,0,0,0,
518583,0,0,0,0,0,0,0,0,0,
518587,0,0,0,0,0,0,0,0,0,
518599,0,0,0,0,0,0,0,0,0,
518602,0,0,0,0,0,0,0,0,0,
518603,0,0,0,0,0,0,0,0,0,
518604,0,0,0,0,0,0,0,0,0,
518610,0,0,0,0,0,0,0,0,0,
518611,0,0,0,0,0,0,0,0,0,
518626,0,0,0,0,0,0,0,0,0,
518628,0,0,0,0,0,0,0,0,0,
518632,0,0,0,0,0,0,0,0,0,
518633,0,0,0,0,0,0,0,0,0,
